Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
45,Marcos Giron[USA],18,10-8,55.6%,63.7%,62.6%,93,6.5%,30,2.1%,5.2%,59.5%,71.5%,52.2%,55.0%,81.4%,6.8,2.5,Marcos Giron[USA],18,35.9%,36.4%,8.1%,3.8%,27.9%,48.5%,17.9%,6.5,2.3,42.5,57.4,Marcos Giron[USA],18,35.8%,38,106,0.50,2.3,5.9,0.83,2.1,67.5%,81,120,0.57,2.6,6.7,0.85,2.2,Marcos Giron[USA],18,0.99,2805,50.0%,10,7-3,70.0%,21.7%,46,26-20,56.5%,422,209-213,49.5%,1:50,43.0,42.3
46,Luciano Darderi[ITA],19,10-9,52.6%,64.5%,63.6%,93,7.2%,35,2.7%,6.9%,60.7%,70.2%,55.7%,59.8%,79.8%,6.4,2.3,Luciano Darderi[ITA],19,35.0%,36.1%,7.7%,2.7%,27.6%,47.1%,16.3%,6.4,2.3,52.0,62.1,Luciano Darderi[ITA],19,30.8%,33,107,0.53,2.6,5.6,0.80,1.7,60.2%,62,103,0.51,2.5,5.4,1.00,2.2,Luciano Darderi[ITA],19,0.99,2592,49.7%,7,7-0,100.0%,17.1%,41,21-20,51.2%,405,195-210,48.1%,1:37,44.9,42.6
47,Miomir Kecmanovic[SRB],21,11-10,52.4%,65.9%,65.0%,102,6.6%,34,2.2%,6.0%,63.2%,74.7%,50.8%,54.0%,84.9%,6.5,2.2,Miomir Kecmanovic[SRB],21,36.4%,38.0%,10.6%,3.9%,27.5%,51.3%,20.7%,6.5,2.4,47.0,68.1,Miomir Kecmanovic[SRB],21,39.1%,50,128,0.53,2.4,6.1,0.94,2.4,64.0%,64,100,0.42,1.9,4.8,0.68,1.7,Miomir Kecmanovic[SRB],21,1.07,3120,51.0%,12,5-7,41.7%,22.6%,53,29-24,54.7%,480,253-227,52.7%,1:43,40.8,41.6
48,David Goffin[BEL],16,7-9,43.8%,59.3%,58.8%,57,5.2%,30,2.7%,6.1%,54.9%,67.4%,49.4%,52.6%,68.6%,6.4,2.6,David Goffin[BEL],16,39.4%,39.9%,6.7%,3.7%,30.9%,51.9%,25.6%,6.5,2.6,40.5,49.4,David Goffin[BEL],16,40.7%,46,113,0.63,2.9,7.1,1.18,2.9,53.8%,63,117,0.68,3.0,7.3,1.38,3.4,David Goffin[BEL],16,0.97,2274,49.0%,4,2-2,50.0%,10.3%,39,17-22,43.6%,352,164-188,46.6%,1:45,43.2,44.5
49,Pedro Martinez[ESP],21,9-12,42.9%,59.0%,60.8%,19,1.4%,52,3.8%,13.1%,71.2%,63.3%,48.5%,55.8%,70.7%,6.6,2.7,Pedro Martinez[ESP],21,37.4%,39.5%,9.6%,2.8%,29.7%,51.4%,21.1%,6.5,2.4,54.0,86.0,Pedro Martinez[ESP],21,34.4%,45,131,0.62,2.7,6.2,0.92,2.1,58.2%,85,146,0.70,3.0,7.0,1.24,2.9,Pedro Martinez[ESP],21,0.91,2750,48.2%,4,3-1,75.0%,8.2%,49,21-28,42.9%,421,192-229,45.6%,1:43,44.3,47.4
50,Zizou Bergs[BEL],26,17-9,65.4%,64.3%,63.2%,142,9.0%,54,3.4%,8.6%,60.1%,73.2%,50.9%,55.7%,79.8%,6.3,2.2,Zizou Bergs[BEL],26,37.6%,37.2%,5.5%,3.8%,30.6%,48.9%,23.8%,6.4,2.4,68.0,128.9,Zizou Bergs[BEL],26,42.9%,60,140,0.56,2.5,5.4,1.07,2.3,55.7%,64,115,0.46,2.1,4.4,0.91,2.0,Zizou Bergs[BEL],26,1.05,3189,50.8%,9,3-6,33.3%,16.1%,56,33-23,58.9%,504,261-243,51.8%,1:30,41.6,43.8
51,Tomas Martin Etcheverry[ARG],20,8-12,40.0%,62.9%,61.3%,95,7.2%,25,1.9%,5.1%,62.6%,71.2%,49.2%,51.8%,79.5%,6.6,2.4,Tomas Martin Etcheverry[ARG],20,35.2%,36.1%,8.4%,3.2%,26.9%,47.5%,17.7%,6.4,2.3,70.5,90.2,Tomas Martin Etcheverry[ARG],20,34.3%,36,105,0.52,2.3,5.3,0.78,1.8,71.1%,101,142,0.71,3.1,7.1,0.89,2.1,Tomas Martin Etcheverry[ARG],20,0.95,2616,49.2%,9,3-6,33.3%,19.6%,46,18-28,39.1%,403,195-208,48.4%,1:47,46.6,49.2
52,Quentin Halys[FRA],12,5-7,41.7%,66.2%,63.9%,142,14.5%,45,4.6%,11.3%,59.4%,77.7%,49.4%,55.6%,83.7%,6.4,2.2,Quentin Halys[FRA],12,30.6%,30.9%,8.3%,3.3%,24.2%,41.3%,12.8%,6.2,1.9,49.0,53.4,Quentin Halys[FRA],12,31.1%,19,61,0.41,2.0,5.1,0.63,1.6,67.5%,52,77,0.50,2.6,6.4,0.83,2.1,Quentin Halys[FRA],12,0.90,1898,49.0%,8,4-4,50.0%,26.7%,30,14-16,46.7%,301,147-154,48.8%,1:49,43.7,41.4
53,Nicolas Jarry[CHI],12,4-8,33.3%,67.1%,66.2%,93,9.6%,34,3.5%,9.1%,61.4%,75.2%,54.3%,59.7%,84.1%,6.4,2.1,Nicolas Jarry[CHI],12,34.8%,34.4%,6.1%,3.9%,27.4%,46.6%,15.0%,6.8,2.4,68.0,85.6,Nicolas Jarry[CHI],12,28.7%,23,80,0.52,2.7,6.7,0.77,1.9,67.6%,50,74,0.49,2.5,6.2,0.80,2.0,Nicolas Jarry[CHI],12,1.06,2004,50.4%,7,2-5,28.6%,23.3%,30,13-17,43.3%,304,150-154,49.3%,2:09,51.5,46.3
54,Gabriel Diallo[CAN],17,9-8,52.9%,64.8%,63.7%,89,7.7%,30,2.6%,8.2%,68.1%,70.6%,52.6%,57.3%,80.6%,6.4,2.3,Gabriel Diallo[CAN],17,34.2%,33.7%,5.8%,3.7%,26.5%,48.7%,17.7%,6.3,2.2,50.0,48.3,Gabriel Diallo[CAN],17,32.6%,31,95,0.54,2.3,5.6,0.74,1.8,62.0%,57,92,0.51,2.2,5.4,0.83,2.1,Gabriel Diallo[CAN],17,0.97,2261,49.8%,8,5-3,62.5%,19.0%,42,22-20,52.4%,355,176-179,49.6%,1:41,40.9,45.6
55,Zhizhen Zhang[CHN],12,4-8,33.3%,66.4%,64.7%,80,10.5%,23,3.0%,8.5%,64.6%,73.3%,53.9%,58.9%,83.9%,6.5,2.2,Zhizhen Zhang[CHN],12,29.9%,32.0%,14.8%,3.9%,19.5%,47.7%,11.6%,6.0,1.8,58.0,49.2,Zhizhen Zhang[CHN],12,35.0%,14,40,0.33,1.5,3.3,0.52,1.2,68.9%,42,61,0.52,2.3,5.1,0.70,1.6,Zhizhen Zhang[CHN],12,0.89,1488,48.7%,5,1-4,20.0%,18.5%,27,10-17,37.0%,239,113-126,47.3%,1:27,38.6,42.1
56,Roberto Bautista Agut[ESP],14,4-10,28.6%,59.0%,59.5%,28,2.5%,29,2.6%,7.3%,64.1%,65.4%,47.6%,51.4%,71.5%,6.7,2.8,Roberto Bautista Agut[ESP],14,35.9%,38.6%,10.5%,2.2%,27.6%,49.5%,19.6%,6.1,2.2,56.5,53.8,Roberto Bautista Agut[ESP],14,49.2%,32,65,0.40,1.9,4.6,0.91,2.3,61.8%,76,123,0.75,3.5,8.8,1.34,3.4,Roberto Bautista Agut[ESP],14,0.88,2098,48.1%,4,1-3,25.0%,11.4%,35,12-23,34.3%,328,150-178,45.7%,1:58,47.2,47.2
57,Jacob Fearnley[GBR],10,5-5,50.0%,60.0%,59.6%,46,8.0%,27,4.7%,11.4%,58.8%,67.7%,49.2%,55.5%,74.1%,6.7,2.7,Jacob Fearnley[GBR],10,37.6%,38.2%,7.0%,3.4%,28.8%,50.9%,21.6%,6.6,2.5,59.0,45.2,Jacob Fearnley[GBR],10,36.5%,19,52,0.59,2.3,5.2,0.83,1.9,54.2%,26,48,0.56,2.1,4.8,0.96,2.2,Jacob Fearnley[GBR],10,0.94,1158,48.7%,4,2-2,50.0%,17.4%,23,11-12,47.8%,173,82-91,47.4%,1:23,36.3,43.2
58,Benjamin Bonzi[FRA],11,4-7,36.4%,65.0%,63.9%,54,6.3%,16,1.9%,5.2%,63.9%,70.2%,55.7%,58.8%,81.7%,6.5,2.3,Benjamin Bonzi[FRA],11,36.4%,38.5%,10.2%,3.0%,24.8%,53.8%,20.6%,6.4,2.3,55.0,150.8,Benjamin Bonzi[FRA],11,40.3%,27,67,0.51,2.6,6.1,1.04,2.5,66.2%,47,71,0.54,2.7,6.5,0.92,2.2,Benjamin Bonzi[FRA],11,1.04,1694,50.8%,5,1-4,20.0%,19.2%,26,12-14,46.2%,262,134-128,51.1%,1:50,46.7,43.0
59,Roberto Carballes Baena[ESP],17,7-10,41.2%,58.1%,58.3%,48,3.9%,38,3.1%,8.5%,64.2%,65.2%,45.4%,49.6%,69.7%,6.6,2.8,Roberto Carballes Baena[ESP],17,39.8%,41.4%,7.4%,2.5%,31.8%,52.8%,26.1%,6.6,2.6,75.0,127.8,Roberto Carballes Baena[ESP],17,38.9%,49,126,0.67,3.1,7.4,1.20,2.9,57.5%,77,134,0.71,3.3,7.9,1.39,3.4,Roberto Carballes Baena[ESP],17,0.95,2492,49.0%,5,2-3,40.0%,12.2%,41,19-22,46.3%,376,180-196,47.9%,1:56,48.2,47.6
60,Camilo Ugo Carabelli[ARG],16,9-7,56.3%,61.2%,61.5%,46,3.9%,36,3.0%,8.7%,65.0%,70.2%,44.3%,48.5%,73.9%,6.3,2.5,Camilo Ugo Carabelli[ARG],16,37.7%,38.1%,6.2%,3.1%,32.8%,48.0%,22.3%,6.5,2.5,66.0,84.9,Camilo Ugo Carabelli[ARG],16,38.9%,42,108,0.57,2.8,6.8,1.08,2.6,50.0%,49,98,0.52,2.5,6.1,1.26,3.1,Camilo Ugo Carabelli[ARG],16,0.97,2416,49.2%,6,4-2,66.7%,15.4%,39,20-19,51.3%,376,181-195,48.1%,1:55,47.2,45.7
61,Fabian Marozsan[HUN],19,9-10,47.4%,64.2%,63.5%,84,6.7%,34,2.7%,7.4%,63.6%,71.2%,52.1%,56.3%,82.9%,6.5,2.3,Fabian Marozsan[HUN],19,35.7%,37.2%,10.2%,3.7%,27.6%,50.2%,19.1%,6.4,2.3,45.0,70.8,Fabian Marozsan[HUN],19,33.3%,36,108,0.57,2.5,5.7,0.82,1.9,62.5%,55,88,0.46,2.0,4.6,0.75,1.7,Fabian Marozsan[HUN],19,1.00,2465,50.2%,8,3-5,37.5%,18.2%,44,22-22,50.0%,381,196-185,51.4%,1:25,36.6,39.2
62,Kei Nishikori[JPN],15,8-7,53.3%,62.4%,62.2%,34,4.1%,18,2.2%,6.4%,66.5%,68.7%,50.0%,53.4%,76.1%,6.1,2.3,Kei Nishikori[JPN],15,36.7%,37.5%,8.0%,3.6%,29.3%,50.7%,22.5%,6.2,2.3,58.0,69.5,Kei Nishikori[JPN],15,44.3%,31,70,0.51,2.1,4.7,0.91,2.1,53.5%,38,71,0.51,2.1,4.7,0.97,2.2,Kei Nishikori[JPN],15,0.98,1697,49.4%,3,2-1,66.7%,8.8%,34,17-17,50.0%,276,136-140,49.3%,1:18,34.4,41.4
63,Francisco Comesana[ARG],15,8-7,53.3%,64.3%,62.7%,121,9.3%,39,3.0%,7.8%,61.8%,72.0%,51.8%,56.2%,80.6%,6.5,2.3,Francisco Comesana[ARG],15,35.5%,34.9%,4.1%,3.1%,30.1%,46.3%,17.2%,6.7,2.4,48.0,106.9,Francisco Comesana[ARG],15,33.3%,34,102,0.52,2.7,6.8,0.89,2.3,62.1%,64,103,0.51,2.7,6.9,1.03,2.6,Francisco Comesana[ARG],15,0.99,2631,49.8%,13,7-6,53.8%,34.2%,38,19-19,50.0%,399,196-203,49.1%,2:13,52.7,45.6
64,Laslo Djere[SRB],13,10-3,76.9%,66.7%,67.0%,72,7.6%,40,4.2%,10.8%,61.2%,75.1%,53.4%,59.9%,84.4%,6.2,2.1,Laslo Djere[SRB],13,39.1%,37.9%,3.3%,4.0%,30.9%,53.7%,25.2%,6.6,2.6,61.0,70.6,Laslo Djere[SRB],13,42.4%,39,92,0.59,2.8,7.1,1.18,3.0,68.0%,51,75,0.49,2.3,5.8,0.73,1.8,Laslo Djere[SRB],13,1.17,1970,52.4%,5,3-2,60.0%,15.2%,33,22-11,66.7%,309,169-140,54.7%,1:53,44.5,44.7
65,Joao Fonseca[BRA],14,9-5,64.3%,63.6%,62.8%,60,6.1%,23,2.3%,6.8%,65.7%,70.7%,50.0%,53.7%,80.5%,6.4,2.3,Joao Fonseca[BRA],14,38.8%,39.2%,5.3%,2.7%,33.0%,47.9%,25.5%,6.8,2.6,45.5,52.8,Joao Fonseca[BRA],14,35.4%,40,113,0.72,3.3,8.1,1.18,2.9,56.5%,39,69,0.45,2.0,4.9,0.88,2.1,Joao Fonseca[BRA],14,1.07,2050,50.7%,6,2-4,33.3%,17.6%,34,19-15,55.9%,311,164-147,52.7%,1:47,44.2,44.0
66,Jaume Munar[ESP],18,10-8,55.6%,64.7%,65.2%,69,4.8%,48,3.4%,9.6%,64.9%,71.5%,52.1%,57.6%,81.8%,6.2,2.2,Jaume Munar[ESP],18,37.8%,37.6%,5.3%,3.5%,29.4%,52.2%,23.4%,6.3,2.4,50.5,50.8,Jaume Munar[ESP],18,43.2%,54,125,0.54,2.7,6.9,1.15,3.0,59.6%,62,104,0.45,2.2,5.8,0.89,2.3,Jaume Munar[ESP],18,1.07,2876,51.1%,7,3-4,42.9%,14.9%,47,26-21,55.3%,462,243-219,52.6%,2:06,48.2,47.2
67,Juncheng Shang[CHN],4,3-1,75.0%,72.2%,71.1%,25,12.2%,7,3.4%,11.1%,69.3%,80.3%,54.0%,60.7%,94.3%,5.9,1.6,Juncheng Shang[CHN],4,36.0%,38.8%,13.6%,3.9%,23.5%,61.3%,19.4%,6.3,2.3,82.0,94.3,Juncheng Shang[CHN],4,31.8%,7,22,0.61,2.8,5.5,0.88,1.8,83.3%,10,12,0.34,1.5,3.0,0.25,0.5,Juncheng Shang[CHN],4,1.29,433,53.1%,2,1-1,50.0%,25.0%,8,6-2,75.0%,71,40-31,56.3%,1:13,36.3,40.2
68,Mattia Bellucci[ITA],12,6-6,50.0%,64.6%,63.7%,74,8.7%,31,3.6%,9.1%,59.9%,74.1%,50.3%,55.3%,85.4%,6.6,2.3,Mattia Bellucci[ITA],12,34.6%,34.2%,5.6%,3.4%,25.8%,47.7%,18.0%,6.4,2.2,82.5,134.3,Mattia Bellucci[ITA],12,31.5%,23,73,0.57,2.7,6.1,0.85,1.9,70.8%,46,65,0.50,2.4,5.4,0.70,1.6,Mattia Bellucci[ITA],12,0.97,1668,49.9%,4,0-4,0.0%,14.8%,27,14-13,51.9%,258,134-124,51.9%,1:47,47.7,46.4
69,Damir Dzumhur[BIH],18,11-7,61.1%,57.6%,59.0%,14,1.2%,37,3.1%,9.3%,67.0%,59.4%,54.2%,59.7%,70.8%,7.0,3.0,Damir Dzumhur[BIH],18,42.5%,42.0%,2.8%,2.8%,38.8%,49.6%,32.0%,6.9,2.9,57.0,111.6,Damir Dzumhur[BIH],18,43.8%,56,128,0.73,2.9,7.1,1.27,3.1,62.4%,83,133,0.78,3.0,7.4,1.14,2.8,Damir Dzumhur[BIH],18,1.00,2412,50.0%,5,2-3,40.0%,11.4%,44,23-21,52.3%,346,177-169,51.2%,1:42,41.5,45.5
70,Learner Tien[USA],11,3-8,27.3%,59.6%,60.3%,40,4.7%,36,4.2%,11.1%,62.3%,65.7%,49.5%,55.7%,72.0%,6.8,2.8,Learner Tien[USA],11,37.3%,40.2%,10.6%,2.3%,29.4%,52.7%,21.6%,6.5,2.4,45.0,46.9,Learner Tien[USA],11,40.9%,27,66,0.53,2.6,6.0,1.08,2.5,59.8%,52,87,0.70,3.5,7.9,1.40,3.2,Learner Tien[USA],11,0.92,1665,48.8%,5,2-3,40.0%,20.0%,25,9-16,36.0%,250,117-133,46.8%,1:47,47.0,42.4
71,Daniel Altmaier[GER],18,8-10,44.4%,60.1%,57.2%,120,8.7%,21,1.5%,3.8%,60.4%,70.7%,43.9%,45.6%,73.9%,6.7,2.7,Daniel Altmaier[GER],18,35.8%,35.5%,4.5%,2.9%,27.3%,48.8%,20.4%,6.2,2.2,65.0,69.1,Daniel Altmaier[GER],18,40.2%,43,107,0.51,2.5,5.9,1.00,2.4,61.4%,86,140,0.68,3.3,7.8,1.26,3.0,Daniel Altmaier[GER],18,0.90,2699,48.2%,7,4-3,57.1%,16.3%,43,19-24,44.2%,418,196-222,46.9%,1:53,47.3,45.2
72,Hamad Medjedovic[SRB],12,7-5,58.3%,66.1%,64.8%,67,8.1%,20,2.4%,7.0%,65.6%,73.1%,52.8%,56.8%,83.2%,6.4,2.2,Hamad Medjedovic[SRB],12,37.4%,38.5%,8.4%,3.5%,29.9%,50.6%,20.5%,6.8,2.6,27.5,50.1,Hamad Medjedovic[SRB],12,28.3%,26,92,0.72,3.1,7.7,0.87,2.2,64.5%,40,62,0.47,2.1,5.2,0.73,1.8,Hamad Medjedovic[SRB],12,1.10,1699,51.4%,6,4-2,66.7%,20.0%,30,17-13,56.7%,258,135-123,52.3%,1:43,41.1,43.6
73,Bu Yunchaokete[CHN],17,5-12,29.4%,62.3%,59.7%,100,8.3%,16,1.3%,3.3%,59.4%,71.9%,48.2%,49.8%,77.5%,6.6,2.5,Bu Yunchaokete[CHN],17,36.0%,37.1%,8.4%,3.1%,27.9%,49.7%,21.4%,6.3,2.3,42.0,51.8,Bu Yunchaokete[CHN],17,42.6%,40,94,0.50,2.5,5.5,1.05,2.4,61.7%,66,107,0.59,2.8,6.3,1.08,2.4,Bu Yunchaokete[CHN],17,0.95,2379,49.3%,7,1-6,14.3%,18.4%,38,14-24,36.8%,369,181-188,49.1%,1:48,48.1,46.1
74,Yoshihito Nishioka[JPN],10,6-4,60.0%,65.8%,65.7%,25,4.4%,12,2.1%,5.9%,64.4%,71.5%,55.4%,58.9%,84.1%,6.5,2.2,Yoshihito Nishioka[JPN],10,31.3%,33.9%,14.2%,3.3%,24.7%,42.8%,14.8%,5.9,1.8,63.0,59.0,Yoshihito Nishioka[JPN],10,48.1%,13,27,0.31,1.2,2.7,0.57,1.3,70.8%,34,48,0.55,2.1,4.8,0.61,1.4,Yoshihito Nishioka[JPN],10,0.91,1088,49.4%,3,3-0,100.0%,13.0%,23,14-9,60.9%,176,87-89,49.4%,1:19,34.3,43.5
75,Arthur Rinderknech[FRA],13,3-10,23.1%,61.4%,59.2%,97,10.2%,33,3.5%,9.7%,64.2%,70.9%,44.2%,49.0%,75.7%,7.0,2.7,Arthur Rinderknech[FRA],13,30.7%,31.7%,7.7%,2.0%,23.2%,44.2%,10.7%,6.1,1.9,64.0,75.3,Arthur Rinderknech[FRA],13,33.3%,15,45,0.32,1.6,3.5,0.52,1.2,62.9%,56,89,0.65,3.1,6.8,1.14,2.5,Arthur Rinderknech[FRA],13,0.79,1805,46.8%,7,3-4,42.9%,24.1%,29,8-21,27.6%,276,118-158,42.8%,1:40,44.7,43.1
76,Alexander Bublik[KAZ],16,6-10,37.5%,64.2%,63.5%,175,14.5%,87,7.2%,17.9%,59.6%,75.2%,47.9%,58.4%,79.9%,6.5,2.3,Alexander Bublik[KAZ],16,31.4%,31.9%,9.5%,3.7%,24.1%,45.2%,12.9%,6.1,1.9,37.0,65.1,Alexander Bublik[KAZ],16,32.4%,24,74,0.40,2.0,4.6,0.65,1.5,69.9%,86,123,0.67,3.3,7.7,1.00,2.3,Alexander Bublik[KAZ],16,0.88,2335,48.3%,7,5-2,71.4%,18.9%,37,16-21,43.2%,370,171-199,46.2%,1:32,39.8,37.8
77,Roman Safiullin[RUS],10,3-7,30.0%,62.9%,62.6%,63,7.8%,34,4.2%,11.8%,64.1%,71.2%,48.1%,54.5%,76.0%,6.4,2.4,Roman Safiullin[RUS],10,35.2%,36.7%,11.7%,4.3%,25.1%,52.8%,20.2%,6.5,2.3,56.0,120.4,Roman Safiullin[RUS],10,40.0%,26,65,0.50,2.6,6.5,1.04,2.6,58.3%,42,72,0.58,2.9,7.2,1.20,3.0,Roman Safiullin[RUS],10,0.95,1645,48.8%,6,0-6,0.0%,24.0%,25,9-16,36.0%,254,121-133,47.6%,1:59,47.4,43.2
78,Hugo Gaston[FRA],10,3-7,30.0%,57.2%,58.2%,25,3.5%,30,4.2%,8.6%,50.6%,68.9%,45.3%,49.5%,66.3%,6.8,2.9,Hugo Gaston[FRA],10,37.3%,38.9%,7.6%,2.3%,29.4%,48.9%,22.1%,6.4,2.4,58.5,70.2,Hugo Gaston[FRA],10,38.3%,23,60,0.58,2.6,6.0,1.00,2.3,60.7%,54,89,0.86,3.9,8.9,1.52,3.5,Hugo Gaston[FRA],10,0.87,1368,47.6%,1,0-1,0.0%,4.3%,23,8-15,34.8%,208,92-116,44.2%,1:34,40.7,41.1
79,Aleksandar Vukic[AUS],11,2-9,18.2%,61.9%,59.5%,88,10.5%,26,3.1%,7.9%,60.8%,72.1%,46.1%,50.0%,78.6%,6.7,2.5,Aleksandar Vukic[AUS],11,31.4%,33.1%,9.1%,2.0%,26.3%,40.3%,13.5%,6.0,1.9,63.0,123.7,Aleksandar Vukic[AUS],11,39.5%,17,43,0.34,1.5,3.9,0.61,1.5,66.7%,54,81,0.64,2.9,7.4,0.96,2.5,Aleksandar Vukic[AUS],11,0.82,1602,47.4%,3,0-3,0.0%,10.7%,28,10-18,35.7%,252,116-136,46.0%,1:40,39.4,41.3
80,Aleksandar Kovacevic[USA],12,6-6,50.0%,66.8%,66.3%,74,8.1%,30,3.3%,7.7%,57.3%,77.7%,52.2%,56.5%,85.8%,6.1,2.0,Aleksandar Kovacevic[USA],12,35.0%,36.4%,10.9%,4.0%,25.1%,50.5%,17.4%,6.5,2.3,52.0,117.3,Aleksandar Kovacevic[USA],12,29.1%,25,86,0.60,2.9,7.2,0.83,2.1,67.7%,44,65,0.44,2.2,5.4,0.70,1.8,Aleksandar Kovacevic[USA],12,1.05,1853,50.6%,3,2-1,66.7%,10.0%,30,17-13,56.7%,292,152-140,52.1%,1:53,45.3,44.0
81,Christopher Oconnell[AUS],16,7-9,43.8%,62.2%,60.3%,102,9.0%,30,2.6%,6.8%,61.1%,69.3%,51.1%,54.9%,78.9%,6.6,2.5,Christopher Oconnell[AUS],16,33.5%,34.8%,7.7%,2.1%,27.7%,43.6%,16.6%,6.3,2.1,52.5,55.3,Christopher Oconnell[AUS],16,37.3%,28,75,0.44,2.1,4.7,0.80,1.8,63.3%,62,98,0.57,2.8,6.1,1.03,2.3,Christopher Oconnell[AUS],16,0.89,2200,48.3%,11,4-7,36.4%,31.4%,35,15-20,42.9%,340,163-177,47.9%,1:41,46.0,43.9
82,Rinky Hijikata[AUS],14,5-9,35.7%,59.1%,59.0%,45,4.7%,29,3.1%,8.2%,62.9%,64.3%,50.3%,54.8%,73.1%,6.5,2.7,Rinky Hijikata[AUS],14,32.9%,36.6%,13.5%,1.9%,27.0%,43.8%,17.7%,5.9,2.0,58.0,57.3,Rinky Hijikata[AUS],14,47.3%,26,55,0.37,1.8,3.9,0.84,1.9,60.6%,60,99,0.68,3.2,7.1,1.26,2.8,Rinky Hijikata[AUS],14,0.81,1821,46.6%,3,1-2,33.3%,9.7%,31,11-20,35.5%,292,132-160,45.2%,1:32,41.4,42.3
83,Corentin Moutet[FRA],10,3-7,30.0%,58.6%,58.3%,27,3.7%,16,2.2%,6.3%,65.4%,61.0%,54.0%,57.6%,69.9%,6.5,2.7,Corentin Moutet[FRA],10,37.3%,36.3%,2.8%,3.1%,30.3%,51.4%,20.2%,6.7,2.5,44.5,72.9,Corentin Moutet[FRA],10,35.4%,23,65,0.57,2.7,6.5,0.96,2.3,55.8%,43,77,0.68,3.2,7.7,1.42,3.4,Corentin Moutet[FRA],10,0.90,1491,47.7%,2,1-1,50.0%,8.3%,24,9-15,37.5%,227,102-125,44.9%,2:02,51.0,49.3
84,Borna Coric[CRO],4,1-3,25.0%,58.3%,58.8%,16,5.3%,14,4.6%,11.7%,60.3%,70.3%,40.0%,45.3%,70.2%,6.4,2.7,Borna Coric[CRO],4,34.8%,36.6%,10.8%,3.3%,28.0%,45.4%,14.3%,6.2,2.2,36.5,63.5,Borna Coric[CRO],4,29.2%,7,24,0.49,2.4,6.0,0.70,1.8,50.0%,14,28,0.60,2.8,7.0,1.40,3.5,Borna Coric[CRO],4,0.83,607,46.5%,0,0-0,-,0.0%,10,3-7,30.0%,96,40-56,41.7%,2:04,49.5,48.9
85,Botic Van De Zandschulp[NED],12,4-8,33.3%,60.5%,62.0%,54,6.1%,55,6.2%,16.1%,61.4%,69.4%,46.3%,55.2%,73.4%,6.4,2.5,Botic Van De Zandschulp[NED],12,38.0%,37.9%,4.5%,2.9%,31.4%,48.1%,21.0%,6.6,2.5,40.5,148.8,Botic Van De Zandschulp[NED],12,39.2%,29,74,0.54,2.5,6.2,0.97,2.4,49.3%,36,73,0.53,2.4,6.1,1.23,3.1,Botic Van De Zandschulp[NED],12,0.96,1791,49.1%,3,1-2,33.3%,10.0%,30,12-18,40.0%,277,131-146,47.3%,1:54,45.7,46.0
86,Raphael Collignon[BEL],3,1-2,33.3%,61.5%,61.7%,20,8.4%,13,5.4%,16.9%,67.8%,68.5%,46.8%,56.3%,84.8%,7.2,2.8,Raphael Collignon[BEL],3,32.5%,33.9%,8.9%,2.5%,23.1%,49.3%,15.2%,6.2,2.0,96.0,79.3,Raphael Collignon[BEL],3,27.8%,5,18,0.55,2.6,6.0,0.71,1.7,76.2%,16,21,0.64,3.0,7.0,0.71,1.7,Raphael Collignon[BEL],3,0.84,442,48.2%,1,0-1,0.0%,14.3%,7,3-4,42.9%,66,33-33,50.0%,1:36,41.1,39.1
87,Jan Lennard Struff[GER],14,4-10,28.6%,62.1%,59.4%,112,11.0%,31,3.0%,7.5%,59.5%,72.3%,47.1%,50.9%,75.5%,6.6,2.5,Jan Lennard Struff[GER],14,34.4%,34.9%,9.8%,4.6%,23.6%,51.9%,14.1%,6.7,2.3,51.5,84.6,Jan Lennard Struff[GER],14,26.5%,22,83,0.53,2.6,5.9,0.69,1.6,57.3%,51,89,0.57,2.8,6.4,1.19,2.7,Jan Lennard Struff[GER],14,0.91,2069,48.0%,7,1-6,14.3%,21.9%,32,10-22,31.3%,311,139-172,44.7%,1:36,42.2,39.1
88,Adam Walton[AUS],11,4-7,36.4%,59.3%,56.7%,65,9.1%,17,2.4%,6.8%,65.2%,67.8%,43.4%,46.6%,71.7%,6.3,2.6,Adam Walton[AUS],11,37.3%,39.5%,10.8%,3.6%,31.1%,47.5%,19.7%,6.2,2.3,61.0,109.1,Adam Walton[AUS],11,34.3%,23,67,0.57,2.9,6.1,1.00,2.1,56.2%,41,73,0.65,3.2,6.6,1.39,2.9,Adam Walton[AUS],11,0.92,1446,48.2%,4,2-2,50.0%,17.4%,23,8-15,34.8%,230,104-126,45.2%,1:35,45.3,43.2
